OBJECTID,Route,Signing,Qualifier,Ramp,ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
43705, , ,1, ,103794,1,30,MAYHALL ST,STELLA TERRACE, , , , ,VICS CT, ,0, ,115165,115165,103794011,0.27,0.33,39160628,1,5165,,19,Combined Total,Y,,2019,F,69,7,4,3,2,2014,70,10,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5,7,Estimated,,,,,5,8,6
43711, , ,1, ,102947,1,30,SCHOOLHOUSE RD,VALLEY LA, , , , ,COUNTRY RD, ,0, ,115108,115108,102947011,0,0.14,39174725,1,5108,,19,Combined Total,Y,,2019,F,314,26,15,14,7,2014,318,8,59,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,21,7,Estimated,,,,,26,25,29
43717, , ,1, ,102946,1,30,SEWARD ST,WESTERN AVE, , , , ,CORNELL AVE, ,0, ,115107,115107,102946011,0,0.18,39147373,1,5107,,19,Combined Total,Y,,2019,F,191,21,11,9,4,2014,193,11,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,13,7,Estimated,,,,,24,17,19
43721, , ,1, ,104240,1,30,HOMESTEAD AVE,END, , , , ,GARDEN AVE, ,0, ,115198,115198,104240011,0,0.15,39247499,1,5198,,19,Combined Total,Y,,2019,F,523,46,28,24,12,2014,529,9,61,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,36,7,Estimated,,,,,42,38,51
43737, , ,1, ,102926,1,30,NOTT RD,CHANCELOR DR, , , , ,CAMPUS CLUB DR, ,0, ,115105,115105,102926011,0,0.33,39257922,1,5105,,19,Combined Total,Y,,2019,F,554,51,28,25,13,2014,560,9,54,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,38,7,Estimated,,,,,40,51,57
43742, , ,1, ,103766,1,30,BRODERICK ST,DEAD END, , , , ,PLANTS PL, ,0, ,115160,115160,103766011,0,0.04,39230879,1,5160,,19,Combined Total,Y,,2019,F,39,5,4,2,1,2014,39,12,80,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,7,Estimated,,,,,3,5,4
43745, , ,1, ,104367,1,30,SECOND ST,CLINTON AVE, , , , ,LEXINGTON AVE, ,0,Y,115214,115214,104367011,0,0.12,39159284,1,5214,,19,Combined Total,Y,Y,2019,F,4425,445,231,203,101,2014,4477,10,52,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,304,7,Estimated,,,,,267,317,488
43746, , ,1, ,103273,1,30,BRANDON TER,W BENTWOOD CT, , , , ,TORQUAY BLVD, ,0, ,115127,115127,103273011,0,0.29,39239042,1,5127,,19,Combined Total,Y,,2019,F,126,13,7,6,3,2014,127,10,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,9,10,14
43752, , ,1, ,104237,1,30,FAY ST,KENT TERR, , , , ,GAGE AVE, ,0, ,115197,115197,104237011,0,0.1,39164719,1,5197,,19,Combined Total,Y,,2019,F,49,6,4,2,1,2014,50,13,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,7,Estimated,,,,,4,7,7
43761, , ,1, ,103719,1,30,TULL DR,LAURENDALE ST, , , , ,GRACE ST, ,0, ,115150,115150,103719011,0,0.08,39123420,1,5150,,19,Combined Total,Y,,2019,F,153,12,10,7,3,2014,155,8,83,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,10,7,Estimated,,,,,12,11,12
43770, , ,1, ,103103,1,30,LONGHOUSE LA,CUL DE SAC, , , , ,LOOKOUT CT, ,0, ,115120,115120,103103011,0,0.1,39117351,1,5120,,19,Combined Total,Y,,2019,F,64,6,5,3,1,2014,65,10,71,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,7,Estimated,,,,,6,4,7
43774, , ,1, ,103135,1,30,CHURCH RD E,DEAD END, , , , ,NEWMAN RD, ,0, ,115122,115122,103135011,0,0.16,39240875,1,5122,,19,Combined Total,Y,,2019,F,213,21,18,10,5,2014,216,10,83,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,15,7,Estimated,,,,,18,14,24
43781, , ,1, ,104636,1,30,ONTARIO ST,JUDSON ST, , , , ,THIRD ST, ,0,Y,115232,115232,104636011,0.95,1.45,39205352,1,5232,,19,Combined Total,Y,Y,2019,F,1502,130,130,69,34,2014,1520,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,103,7,Estimated,,,,,70,114,142
43784, , ,1, ,102840,1,30,BRAINTREE ST,WEYMOUTH ST, , , , ,WINTHROP ST, ,30, ,115100,115100,102840011,0,0.19,39257264,1,5100,,19,Combined Total,Y,,2019,F,52,5,4,2,1,2014,53,10,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,7,Estimated,,,,,5,6,5
43796, , ,1, ,102712,1,30,OSBORNE RD,QUARRY DR, , , , ,SWISS CT, ,30, ,115098,115098,102712011,0,0.11,39118671,1,5098,,19,Combined Total,Y,,2019,F,568,59,31,26,13,2014,575,10,52,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,39,7,Estimated,,,,,33,39,65
43799, , ,1, ,103876,1,30,VAN RENSSELAER BLVD,NORTH SAGE HILL LA, , , , ,SAGE HILL LA, ,0, ,115168,115168,103876011,0,0.48,39105626,1,5168,,19,Combined Total,Y,,2019,F,161,15,7,7,4,2014,163,9,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,11,7,Estimated,,,,,11,16,14
43816, , ,1, ,104574,1,30,HENRY JOHNSON BLVD,MANNING BLVD, , , , ,SECOND ST, ,0,Y,115227,115227,104574011,0.6,1.75,39240015,1,5227,,19,Combined Total,Y,Y,2019,F,1451,99,99,67,33,2014,1468,7,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,100,7,Estimated,,,,,96,96,108
43833, , ,1, ,102618,1,30,QUINCY ST,DEAD END, , , , ,SALEM ST, ,30, ,115093,115093,102618011,0,0.08,39228995,1,5093,,19,Combined Total,Y,,2019,F,49,5,4,2,1,2014,50,11,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,7,Estimated,,,,,5,4,6
43838, , ,1, ,103787,1,30,ELM CT,CENTRAL AVE, , , , ,TANGLEWOOD RD, ,0, ,115163,115163,103787011,0.32,0.39,39227775,1,5163,,19,Combined Total,Y,,2019,F,1048,100,64,48,24,2014,1060,10,64,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,72,7,Estimated,,,,,70,68,112
43840, , ,1, ,104430,1,30,MANNING BLVD,LINCOLN AVE, , , , ,MCKINLEY ST, ,0,Y,115217,115217,104430011,0,0.1,39243025,1,5217,,19,Combined Total,Y,Y,2019,F,1920,187,93,88,44,2014,1943,10,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,132,7,Estimated,,,,,125,135,200
43843, , ,1, ,103333,1,30,GIPP RD,CUL-DE-SAC, , , , ,WOODRIDGE CT, ,0, ,115130,115130,103333011,0,0.08,39168128,1,5130,,19,Combined Total,Y,,2019,F,157,19,13,7,4,2014,159,12,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,11,7,Estimated,,,,,14,16,21
43860, , ,1, ,103753,1,30,CENTRAL AVE,GERT LA, , , , ,MORDELLA RD, ,0, ,115158,115158,103753011,0,0.39,39259601,1,5158,,19,Combined Total,Y,,2019,F,845,77,43,39,19,2014,855,9,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,58,7,Estimated,,,,,58,69,86
43872, , ,1, ,104653,1,30,MARION AVE,KAKELY ST, , , , ,UPTON RD, ,0, ,115235,115235,104653011,0,0.1,39194200,1,5235,,19,Combined Total,Y,,2019,F,126,10,6,6,3,2014,127,8,64,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,10,8,11
43876, , ,1, ,102566,1,30,MCNUTT AVE,FREDERICK AVE, , , , ,REAMER ST, ,30, ,115089,115089,102566011,0,0.04,39167392,1,5089,,19,Combined Total,Y,,2019,F,577,62,47,27,13,2014,584,11,75,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,40,7,Estimated,,,,,48,36,69
43882, , ,1, ,104227,1,30,WOODVILLE AVE,COTTAGE AVE, , , , ,FOUNTAIN AVE, ,0, ,115194,115194,104227011,0,0.21,39246508,1,5194,,19,Combined Total,Y,,2019,F,123,15,7,6,3,2014,124,12,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,8,8,16
43891, , ,1, ,103738,1,30,CENTRAL AVE,GAIL AVE, , , , ,LANCI LA, ,0, ,115153,115153,103738011,0,0.28,39252979,1,5153,,19,Combined Total,Y,,2019,F,1188,115,64,55,27,2014,1202,10,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,82,7,Estimated,,,,,76,86,129
43892, , ,1, ,104300,1,30,ELMHURST AVE,WESTERN AVE, , , , ,HOMESTEAD ST, ,0, ,115207,115207,104300011,0,0.34,39166592,1,5207,,19,Combined Total,Y,,2019,F,1929,166,118,89,44,2014,1952,9,71,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,133,7,Estimated,,,,,116,130,185
43895, , ,1, ,105057,1,30,1ST AVE,2ND AVE, , , , ,PERSHING LA, ,0, ,115266,115266,105057011,0,0.04,39202752,1,5266,,19,Combined Total,Y,,2019,F,59,7,4,3,1,2016,59,12,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,7,Estimated,,,,,7,6,5
43899, , ,1, ,102538,1,30,FULLER RD,LAKE RD, , , , ,PINEHURST RD, ,30, ,115086,115086,102538011,0,0.14,39185112,1,5086,,19,Combined Total,Y,,2019,F,134,12,7,6,3,2014,136,9,62,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,10,13,11
43905, , ,1, ,102520,1,30,LOUDON RD,CUL DE SAC, , , , ,PAUL HOLLY DR, ,30, ,115085,115085,102520011,0,0.32,39249734,1,5085,,19,Combined Total,Y,,2019,F,132,14,8,6,3,2014,134,11,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,11,12,16
43911, , ,1, ,102518,1,30,OSBORNE RD,SHAKER DR, , , , ,PATTEN DR, ,30, ,115084,115084,102518011,0,0.17,39168581,1,5084,,19,Combined Total,Y,,2019,F,170,14,7,8,4,2014,172,8,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,12,7,Estimated,,,,,12,15,16
43919, , ,1, ,102517,1,30,ORCHARD GROVE,CUL DE SAC, , , , ,PATROON PL, ,30, ,115083,115083,102517011,0,0.64,39256660,1,5083,,19,Combined Total,Y,,2019,F,34,4,3,2,1,2014,34,11,75,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,7,Estimated,,,,,4,2,4
43930, , ,1, ,102487,1,30,OSBORNE RD,MORONE PL, , , , ,OAKWOOD DR, ,30, ,115082,115082,102487011,0,0.55,39235060,1,5082,,19,Combined Total,Y,,2019,F,1186,146,95,54,27,2014,1200,12,65,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,81,7,Estimated,,,,,96,66,163
43947, , ,1, ,103082,1,30,MALPASS RD,WESTERN AVE, , , , ,KRAUS RD, ,0, ,115117,115117,103082011,0,0.22,39259991,1,5117,,19,Combined Total,Y,,2019,F,143,16,9,7,3,2014,145,11,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,10,7,Estimated,,,,,11,12,18
43950, , ,1, ,301410,1,30,CORTLAND ST,WESTERN AVE, , , , ,EUCLID AVE, ,0, ,115192,115192,301410011,0.14,0.48,39255040,1,5192,,19,Combined Total,Y,,2019,F,1025,107,54,47,23,2014,1037,10,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,70,7,Estimated,,,,,119,65,106
43955, , ,1, ,102411,1,30,SAND CREEK RD,CENTRAL AVE, , , , ,MCNUTT AVE, ,30, ,115079,115079,102411011,0,0.72,39208470,1,5079,,19,Combined Total,Y,,2019,F,1121,113,60,52,25,2014,1134,10,53,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,77,7,Estimated,,,,,88,65,126
43967, , ,1, ,102365,1,30,SANDCREEK RD,WINIFRED DR, , , , ,LOUIS DR, ,30, ,115078,115078,102365011,0,0.29,39197324,1,5078,,19,Combined Total,Y,,2019,F,641,69,38,29,15,2014,649,11,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,44,7,Estimated,,,,,48,36,77
43971, , ,1, ,103854,1,30,BROADWAY,CANAL RD, , , , ,IRVING PL, ,0, ,115166,115166,103854011,0,0.06,39248709,1,5166,,19,Combined Total,Y,,2019,F,151,14,8,7,3,2014,153,9,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,10,7,Estimated,,,,,11,12,15
43973, , ,1, ,104476,1,30,HURON ST,COTTAGE AVE, , , , ,OLIVER AVE, ,30, ,115220,115220,104476011,0,0.13,39112810,1,5220,,19,Combined Total,Y,,2019,F,244,24,20,11,6,2014,247,10,85,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,17,7,Estimated,,,,,20,18,26
43987, , ,1, ,104191,1,30,WELLINGTON AVE,WELLINGTON AVE, , , , ,ELIOT AVE, ,0, ,115190,115190,104191011,0,0.22,39171832,1,5190,,19,Combined Total,Y,,2019,F,74,6,4,3,2,2014,75,9,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5,7,Estimated,,,,,1,4,6
43992, , ,1, ,102304,1,30,ALBANY SHAKER,DEAD END, , , , ,KNAUF LA, ,30, ,115075,115075,102304011,0,0.29,39103629,1,5075,,19,Combined Total,Y,,2019,F,64,5,4,3,1,2014,65,8,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,7,Estimated,,,,,6,6,6
43996, , ,1, ,103750,1,30,BEATRICE LA,VICS CT, , , , ,MAYHALL ST, ,0, ,115156,115156,103750011,0.05,0.18,39256223,1,5156,,19,Combined Total,Y,,2019,F,134,13,6,6,3,2014,136,10,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,11,13,14
44000, , ,1, ,103141,1,30,DRAWBRIDGE RD,ALVINA BLVD, , , , ,NORTH GATE DR, ,0, ,115123,115123,103141011,0,0.72,39239586,1,5123,,19,Combined Total,Y,,2019,F,351,38,20,16,8,2014,355,11,52,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,24,7,Estimated,,,,,29,30,42
44027, , ,1, ,104280,1,30,HAWKINS ST,WASHINGTON AVE, , , , ,HAWTHORNE AVE, ,0, ,115205,115205,104280011,0.37,0.47,39244163,1,5205,,19,Combined Total,Y,,2019,F,331,29,16,15,8,2014,335,9,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,23,7,Estimated,,,,,23,27,32
44033, , ,1, ,105044,1,30,FIRST ST,FIFTH ST, , , , ,FIRST AVE, ,0, ,115264,115264,105044011,0,0.28,39109335,1,5264,,19,Combined Total,Y,,2019,F,109,11,7,5,2,2014,110,10,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,7,7,Estimated,,,,,7,12,12
44047, , ,1, ,104642,1,30,DEAD END,BROADWAY, , , , ,TIVOLI ST, ,0, ,115233,115233,104642011,0,0.42,39246873,1,5233,,19,Combined Total,Y,,2019,F,467,49,37,21,11,2014,472,11,74,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,32,7,Estimated,,,,,50,41,54
44095, , ,1, ,104581,1,30,ROBIN ST,EAGLE ST, , , , ,SHERIDAN AVE, ,0, ,115228,115228,104581011,0,1,39161154,1,5228,,19,Combined Total,Y,,2019,F,2407,380,345,111,55,2014,2435,16,91,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,166,7,Estimated,,,,,238,122,416
44108, , ,1, ,102146,1,30,CENTRAL AVE,SAND CREEK RD, , , , ,FREDERICK AVE, ,30, ,115065,115065,102146011,0,0.71,39240790,1,5065,,19,Combined Total,Y,,2019,F,2553,256,142,117,58,2014,2583,10,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,175,7,Estimated,,,,,179,189,280
44124, , ,1, ,103789,1,30,SAND CREEK,DEAD END, , , , ,TERRY CT, ,0, ,115164,115164,103789011,0,0.09,39190710,1,5164,,19,Combined Total,Y,,2019,F,230,22,16,11,5,2014,233,10,72,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,16,7,Estimated,,,,,21,13,25
44138, , ,1, ,104079,1,30,RUSSELL RD,ELMHURST AVE, , , , ,BROOKLAND AVE, ,0,Y,115184,115184,104079011,0,0.29,39130129,1,5184,,19,Combined Total,Y,Y,2019,F,80,9,5,4,2,2014,81,11,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,7,Estimated,,,,,5,6,10
44142, , ,1, ,102103,1,30,COLLEGEVIEW DR,CUL DE SAC, , , , ,ETHEL DR, ,30, ,115062,115062,102103011,0,0.15,39239159,1,5062,,19,Combined Total,Y,,2019,F,121,14,7,6,3,2014,122,12,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,8,16,11
44149, , ,1, ,104063,1,30,DEAD END,SHAKER PARK DR, , , , ,BLUE BELL LA, ,0, ,115183,115183,104063011,0,0.06,39144222,1,5183,,19,Combined Total,Y,,2019,F,39,5,4,2,1,2014,39,14,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,7,Estimated,,,,,6,6,6
44155, , ,1, ,102081,1,30,AHL AVE,CUL DE SAC, , , , ,ELGIN ST, ,30, ,115061,115061,102081011,0,0.07,39183090,1,5061,,19,Combined Total,Y,,2019,F,83,10,5,4,2,2014,84,12,55,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,7,Estimated,,,,,4,7,11
44157, , ,1, ,103761,1,30,NICHOLAS DR,GABRIEL LANE, , , , ,PEACHTREE LA, ,0, ,115159,115159,103761011,0,0.26,39190709,1,5159,,19,Combined Total,Y,,2019,F,251,26,17,12,6,2014,254,10,66,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,18,7,Estimated,,,,,18,19,29
44162, , ,1, ,301215,1,30,MADISON AVE,HUDSON AVE, , , , ,LAWRENCE ST W, ,0, ,115213,115213,301215011,0.2,0.33,39189213,1,5213,,19,Combined Total,Y,,2019,F,1508,132,72,69,34,2014,1526,9,54,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,103,7,Estimated,,,,,100,117,148
44188, , ,1, ,103742,1,30,SUNSET BLVD,DEAD END, , , , ,LINDA DR, ,0, ,115154,115154,103742011,0,0.14,39242663,1,5154,,19,Combined Total,Y,,2019,F,136,13,7,6,3,2014,138,9,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,10,11,14
44206, , ,1, ,101964,1,30,AVIATION DR,CUL DE SAC, , , , ,COMPUTER DR E, ,30, ,115056,115056,101964011,0.25,0.33,39118936,1,5056,,19,Combined Total,Y,,2019,F,350,55,31,16,8,2014,354,16,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,24,7,Estimated,,,,,29,35,61
44215, , ,1, ,101956,1,30,COLLEGEVIEW DR,EDEN LA, , , , ,COLLEEN DR, ,30, ,115055,115055,101956011,0,0.14,39164378,1,5055,,19,Combined Total,Y,,2019,F,169,25,15,8,4,2014,171,15,61,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,12,7,Estimated,,,,,12,7,28
44224, , ,1, ,101943,1,30,TOWER HEIGHTS,JOY DR, , , , ,CLIFF TOP DR, ,30, ,115054,115054,101943011,0,0.21,39257125,1,5054,,19,Combined Total,Y,,2019,F,59,9,5,3,1,2014,60,15,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,7,Estimated,,,,,5,10,5
44229, , ,1, ,101522,1,30,MOHAWK TRL,CUL-DE-SAC, , , , ,SENECA CT, ,0, ,115026,115026,101522011,0,0.12,39173064,1,5026,,19,Combined Total,Y,,2019,F,141,14,13,6,3,2014,143,10,88,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,7,Estimated,,,,,16,12,14
44262, , ,1, ,103014,1,30,FLETCHER RD,VAN VIE TER, , , , ,GRACE MORE ST, ,0, ,115112,115112,103014011,0,0.19,39246545,1,5112,,19,Combined Total,Y,,2019,F,88,11,6,4,2,2014,89,13,58,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,7,Estimated,,,,,5,4,12
44274, , ,1, ,101886,1,30,END,LOUDON RD, , , , ,CAMPUS VIEW DR, ,30, ,115049,115049,101886011,0,0.38,39102709,1,5049,,19,Combined Total,Y,,2019,F,239,22,13,11,5,2016,241,9,58,2014,273,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,16,7,Estimated,,,,,22,17,24
44277, , ,1, ,103773,1,30,DE VOE DR,RICHARDS DR, , , , ,ROBERTS DR, ,0, ,115162,115162,103773011,0.12,0.15,39190813,1,5162,,19,Combined Total,Y,,2019,F,399,41,23,18,9,2014,404,10,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,27,7,Estimated,,,,,27,25,46
44280, , ,1, ,104404,1,30,BROADWAY,END, , , , ,MANOR ST, ,0, ,115216,115216,104404011,0,0.11,39257709,1,5216,,19,Combined Total,Y,,2019,F,142,16,11,7,3,2014,144,12,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,10,7,Estimated,,,,,18,18,15
44283, , ,1, ,103858,1,30,SAGE HILL LA,DEAD END, , , , ,LOWER SAGE HILL, ,0, ,115167,115167,103858011,0,0.16,39247961,1,5167,,19,Combined Total,Y,,2019,F,96,11,6,4,2,2014,97,11,58,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,7,Estimated,,,,,7,11,12
44300, , ,1, ,101878,1,30,KENNEDY DR,CRISWOOD DR, , , , ,BURLWOOD DR, ,30, ,115047,115047,101878011,0,0.13,39256308,1,5047,,19,Combined Total,Y,,2019,F,157,16,9,7,4,2014,159,10,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,11,7,Estimated,,,,,10,11,18
44310, , ,1, ,101866,1,30,WATERVLIET SHAKER RD,BRIDGEWOOD LA, , , , ,BRIDGEWOOD LA, ,30, ,115046,115046,101866011,0,0.49,39217390,1,5046,,19,Combined Total,Y,,2019,F,560,48,32,26,13,2014,567,9,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,39,7,Estimated,,,,,48,38,54
44314, , ,1, ,103751,1,30,NICOLE DR,DEAD END, , , , ,MILTON CT, ,0, ,115157,115157,103751011,0,0.04,39131723,1,5157,,19,Combined Total,Y,,2019,F,95,9,5,4,2,2014,96,9,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,7,Estimated,,,,,9,10,9
44328, , ,1, ,103315,1,30,HOMES TER,DEAD END, , , , ,WENDOM RD, ,0, ,115129,115129,103315011,0,0.13,39220056,1,5129,,19,Combined Total,Y,,2019,F,55,6,4,3,1,2014,56,12,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,7,Estimated,,,,,3,7,5
44348, , ,1, ,104299,1,30,WESTERN AVE,LINCOLN AVE, , , , ,HOMESTEAD AVE, ,0, ,115206,115206,104299011,0,0.6,39259742,1,5206,,19,Combined Total,Y,,2019,F,646,62,34,30,15,2014,654,10,55,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,45,7,Estimated,,,,,47,40,66
44366, , ,1, ,101793,1,30,PINEWOOD PL,CRISAFULLI DR, , , , ,ARDEN CT, ,30, ,115041,115041,101793011,0,0.15,39180150,1,5041,,19,Combined Total,Y,,2019,F,69,6,4,3,2,2014,70,9,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5,7,Estimated,,,,,3,6,7
44373, , ,1, ,104643,1,30,SCHOOL ST,CENTRAL AVE, , , , ,TREMONT ST, ,0, ,115234,115234,104643011,0.09,0.32,39234520,1,5234,,19,Combined Total,Y,,2019,F,1308,133,81,60,30,2014,1323,10,61,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,90,7,Estimated,,,,,91,104,149
44380, , ,1, ,103699,1,30,NWAY DEAD END,HUCKLEBERRY LA, , , , ,SHAMBROOK PKWY, ,0, ,115147,115147,103699011,0.53,0.76,39182265,1,5147,,19,Combined Total,Y,,2019,F,336,51,27,15,8,2014,340,15,54,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,23,7,Estimated,,,,,14,26,56
44383, , ,1, ,104250,1,30,HIGHLAND AVE,WESTERN AVE, , , , ,GLYNN ST, ,0, ,115201,115201,104250011,0,0.19,39246111,1,5201,,19,Combined Total,Y,,2019,F,411,38,24,19,9,2014,416,9,63,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,28,7,Estimated,,,,,19,34,42
