OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
25757,530106,53,BAILEY AVE,RT 130 BROADWAY,WALDEN AVE,14,30,143' S of Scheu Park        ,South                                              / South,1,2016,7,11,Southbound,,162,115,86,88,97,175,333,474,524,464,464,521,574,601,652,723,763,702,538,441,435,405,367,291,9995,1.083,1,9229,790,17,57,8362,1141,100,238,33,1,21,15,0,0,0,0,,9968,16,4,4,0,1,84,11,1,3,1,0,0,,,40,41,47,1,0,,5,3,,42.90243,-78.81379,188635.73419999983,4757039.773700001
25758,530106,53,BAILEY AVE,RT 130 BROADWAY,WALDEN AVE,14,30,143' S of Scheu Park        ,,1,2016,7,11,Combined Total,Y,338,237,164,174,167,310,691,1084,1141,995,958,1039,1148,1207,1340,1460,1553,1408,1056,927,880,836,775,575,20463,1.083,1,18895,1553,17,111,17144,2344,194,507,57,1,43,32,0,0,0,0,,20433,16,4,4,0,1,84,11,1,3,1,0,0,,,39,40,46,1,0,,5,3,,42.90243,-78.81379,188635.73419999983,4757039.773700001
25765,530253,53,BAILEY AVE,DINGENS ST,WILLIAM ST,14,30,.19mi S of William ST       ,North                                              / North,1,2016,7,11,Northbound,,132,93,100,101,91,188,416,649,623,576,508,554,599,573,635,746,748,620,451,404,382,363,347,246,10145,1.083,1,9367,748,17,73,7890,1311,220,323,71,0,58,163,7,0,0,3,,10119,21,8,6,2,1,78,13,2,4,1,0,0,,,40,41,46,1,0,,5,3,,42.88198,-78.81415,188503.27880000044,4754769.8386
25766,530253,53,BAILEY AVE,DINGENS ST,WILLIAM ST,14,30,.19mi S of William ST       ,South                                              / South,1,2016,7,11,Southbound,,141,104,90,125,108,199,380,468,519,478,482,526,600,574,647,711,771,730,469,375,335,316,311,240,9699,1.083,1,8956,771,17,75,7276,1504,188,337,67,12,49,144,14,0,0,4,,9670,24,8,6,2,1,75,16,2,4,1,0,0,,,42,43,48,2,0,,5,3,,42.88198,-78.81415,188503.27880000044,4754769.8386
25767,530253,53,BAILEY AVE,DINGENS ST,WILLIAM ST,14,30,.19mi S of William ST       ,,1,2016,7,11,Combined Total,Y,273,197,190,226,199,387,796,1117,1142,1054,990,1080,1199,1147,1282,1457,1519,1350,920,779,717,679,658,486,19844,1.083,1,18323,1519,17,148,15166,2815,408,660,138,12,107,307,21,0,0,7,,19789,23,8,6,2,1,77,14,2,4,1,0,0,,,41,42,48,1,0,,5,3,,42.88198,-78.81415,188503.27880000044,4754769.8386
27430,530287,53,NIAGARA ST,INTER 8 ACC 190I & RT 951L,PORTER AVE,14,30,75' N of Pennsylvania St    ,Two Lanes NB - 30 MPH                             ,2,2016,6,26,Northbound,,70,31,23,12,12,34,101,179,260,302,352,407,488,428,406,470,728,832,399,331,311,302,188,116,6782,1.1,0.979,6165,832,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89829,-78.88932,182447.36500000022,4756862.6084
27431,530287,53,NIAGARA ST,INTER 8 ACC 190I & RT 951L,PORTER AVE,14,30,75' N of Pennsylvania St    ,Two Lanes SB - 30 MPH                             ,2,2016,6,26,Southbound,,106,44,28,24,51,106,237,380,479,435,446,521,542,597,609,582,611,598,508,450,455,411,273,160,8653,1.1,0.979,7866,832,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89829,-78.88932,182447.36500000022,4756862.6084
27432,530287,53,NIAGARA ST,INTER 8 ACC 190I & RT 951L,PORTER AVE,14,30,75' N of Pennsylvania St    ,,2,2016,6,26,Combined Total,Y,176,75,51,36,63,140,338,559,739,737,798,928,1030,1025,1015,1052,1339,1430,907,781,766,713,461,276,15435,1.1,0.979,14031,1430,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89829,-78.88932,182447.36500000022,4756862.6084
27433,530301,53,DELAWARE AVE,RT 5 WB BUFFALO W CHIPPEWA S,NORTH ST,14,30,150' N of Virginia St       ,One Lane NB - 30 MPH                              ,2,2016,6,26,Northbound,,108,49,34,36,34,80,264,460,557,480,466,488,565,520,511,504,678,766,458,363,356,320,246,180,8523,1.1,0.979,7748,766,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89727,-78.87452,183650.65950000007,4756693.500499999
27434,530301,53,DELAWARE AVE,RT 5 WB BUFFALO W CHIPPEWA S,NORTH ST,14,30,150' N of Virginia St       ,One Lane SB - 30 MPH                              ,2,2016,6,26,Southbound,,76,39,31,26,37,75,227,627,848,567,509,533,575,611,573,574,650,630,422,333,299,260,183,140,8845,1.1,0.979,8041,848,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89727,-78.87452,183650.65950000007,4756693.500499999
27435,530301,53,DELAWARE AVE,RT 5 WB BUFFALO W CHIPPEWA S,NORTH ST,14,30,150' N of Virginia St       ,,2,2016,6,26,Combined Total,Y,184,88,65,62,71,155,491,1087,1405,1047,975,1021,1140,1131,1084,1078,1328,1396,880,696,655,580,429,320,17368,1.1,0.979,15789,1405,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89727,-78.87452,183650.65950000007,4756693.500499999
27525,530477,53,MAIN ST,MAIN ST,NORTH ST,14,30,100' E of Virginia St       ,Two Lanes EB - 30 MPH                             ,2,2016,6,26,Eastbound,,41,28,14,11,17,60,124,221,283,234,227,287,303,283,253,259,331,358,206,159,149,121,98,65,4132,1.1,0.979,3756,358,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89709,-78.8707,183961.67169999983,4756659.135500001
27526,530477,53,MAIN ST,MAIN ST,NORTH ST,14,30,100' E of Virginia St       ,Two Lanes WB - 30 MPH                             ,2,2016,6,26,Westbound,,49,23,22,16,12,24,83,245,455,315,323,381,421,417,425,432,433,374,266,206,175,144,102,70,5413,1.1,0.979,4921,455,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89709,-78.8707,183961.67169999983,4756659.135500001
27527,530477,53,MAIN ST,MAIN ST,NORTH ST,14,30,100' E of Virginia St       ,,2,2016,6,26,Combined Total,Y,90,51,36,27,29,84,207,466,738,549,550,668,724,700,678,691,764,732,472,365,324,265,200,135,9545,1.1,0.979,8677,764,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89709,-78.8707,183961.67169999983,4756659.135500001
27528,531119,53,SOUTH ELMWOOD,W TUPPER ST,EDWARD ST,14,30,125' S of Edward St         ,One Lane NB - 30 MPH                              ,2,2016,6,26,Northbound,,59,23,18,14,13,37,96,168,226,194,193,261,275,270,277,265,423,527,276,198,183,159,133,104,4392,1.1,0.979,3993,527,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89574,-78.87676,183459.90749999974,4756532.0057
27529,531119,53,SOUTH ELMWOOD,W TUPPER ST,EDWARD ST,14,30,125' S of Edward St         ,One Lane SB - 30 MPH                              ,2,2016,6,26,Southbound,,91,46,39,28,36,53,161,485,753,437,347,374,426,441,440,480,496,448,366,312,280,255,203,133,7130,1.1,0.979,6482,753,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89574,-78.87676,183459.90749999974,4756532.0057
27530,531119,53,SOUTH ELMWOOD,W TUPPER ST,EDWARD ST,14,30,125' S of Edward St         ,,2,2016,6,26,Combined Total,Y,150,69,57,42,49,90,257,653,979,631,540,635,701,711,717,745,919,975,642,510,463,414,336,237,11522,1.1,0.979,10475,979,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89574,-78.87676,183459.90749999974,4756532.0057
27531,531324,53,SWAN ST,MICHIGAN ST,ELM ST - RT 954D NB,14,30,200' W of Michigan Ave      ,One Lane WB - 30 MPH                              ,2,2016,6,26,Eastbound,,8,7,2,6,3,6,18,39,42,48,58,76,84,59,58,60,96,74,58,36,44,36,29,19,966,1.1,0.979,878,96,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88089,-78.87003,183933.5449000001,4754857.363
27532,531324,53,SWAN ST,MICHIGAN ST,ELM ST - RT 954D NB,14,30,200' W of Michigan Ave      ,One Lane EB - 30 MPH                              ,2,2016,6,26,Westbound,,40,31,23,27,27,33,78,204,231,192,186,238,258,251,278,310,321,269,197,192,202,150,103,78,3919,1.1,0.979,3563,321,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88089,-78.87003,183933.5449000001,4754857.363
27533,531324,53,SWAN ST,MICHIGAN ST,ELM ST - RT 954D NB,14,30,200' W of Michigan Ave      ,,2,2016,6,26,Combined Total,Y,48,38,25,33,30,39,96,243,273,240,244,314,342,310,336,370,417,343,255,228,246,186,132,97,4885,1.1,0.979,4441,417,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88089,-78.87003,183933.5449000001,4754857.363
27825,530493,53,BROADWAY,JEFFERSON AVE,FILLMORE AVE,14,30,94' E of Sherman St         ,East                                               / East,1,2016,10,3,Eastbound,,84,51,35,21,21,44,89,164,254,308,327,359,385,390,404,482,546,504,329,304,239,205,151,130,5826,1.074,1,5425,546,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89152,-78.8466,185901.3174999999,4755950.153000001
27826,530493,53,BROADWAY,JEFFERSON AVE,FILLMORE AVE,14,30,94' E of Sherman St         ,West                                               / West,1,2016,10,3,Westbound,,46,26,20,21,18,45,153,358,424,264,234,244,270,269,285,286,283,236,216,174,122,100,94,78,4266,1.074,1,3972,546,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89152,-78.8466,185901.3174999999,4755950.153000001
27827,530493,53,BROADWAY,JEFFERSON AVE,FILLMORE AVE,14,30,94' E of Sherman St         ,,1,2016,10,3,Combined Total,Y,130,77,55,42,39,89,242,522,678,572,561,603,655,659,689,768,829,740,545,478,361,305,245,208,10092,1.074,1,9397,829,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89152,-78.8466,185901.3174999999,4755950.153000001
27828,531108,53,EAST TUPPER ST,MAIN ST,ELLICOTT ST,14,30,53' E of Washington St      ,East                                               / East,1,2016,10,3,Eastbound,,129,76,68,46,44,116,257,577,702,625,661,774,853,841,922,1172,1393,1257,762,557,438,370,279,234,13153,1.074,1,12247,1393,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89309,-78.87067,183943.66189999972,4756214.762399999
27898,531108,53,EAST TUPPER ST,MAIN ST,ELLICOTT ST,14,30,53' E of Washington St      ,West                                              ,1,2016,10,3,Westbound,,4,2,1,1,1,2,4,16,29,20,20,22,37,28,29,22,35,40,21,15,11,14,12,11,397,1.074,1,370,1393,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89309,-78.87067,183943.66189999972,4756214.762399999
27899,531108,53,EAST TUPPER ST,MAIN ST,ELLICOTT ST,14,30,53' E of Washington St      ,,1,2016,10,3,Combined Total,Y,133,78,69,47,45,118,261,593,731,645,681,796,890,869,951,1194,1428,1297,783,572,449,384,291,245,13550,1.074,1,12617,1428,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89309,-78.87067,183943.66189999972,4756214.762399999
27900,531132,53,GOODELL ST,RT 33 WB OFF RAMP,MICHIGAN AVE,14,30,32' W of Maple St           ,West                                               / West / West / West,1,2016,10,4,Westbound,,106,58,39,35,58,255,873,1775,2203,1366,893,878,881,891,887,889,904,859,750,567,411,342,275,185,16380,1.074,1,15251,2203,9,52,14397,1508,92,225,49,16,10,5,0,0,0,0,,16354,12,2,2,0,0,88,9,1,2,1,0,0,,,26,30,39,0,0,,5,3,,42.89412,-78.86415,184481.36629999988,4756304.6603
27901,531132,53,GOODELL ST,RT 33 WB OFF RAMP,MICHIGAN AVE,14,30,32' W of Maple St           ,,1,2016,10,4,Combined Total,Y,106,58,39,35,58,255,873,1775,2203,1366,893,878,881,891,887,889,904,859,750,567,411,342,275,185,16380,1.074,1,15251,2203,9,52,14397,1508,92,225,49,16,10,5,0,0,0,0,,16354,12,2,2,0,0,88,9,1,2,1,0,0,,,26,30,39,0,0,,5,3,,42.89412,-78.86415,184481.36629999988,4756304.6603
30399,530046,53,WILLIAM ST,MICHIGAN AVE,PINE ST,16,30,64' W of Milnor St          ,East                                               / East,1,2016,9,25,Eastbound,,27,19,9,9,6,15,34,94,140,139,140,158,178,174,178,230,270,264,112,95,88,61,43,42,2525,1.074,1,2351,270,17,6,2019,317,71,53,19,23,3,5,0,0,0,0,,2516,20,7,7,0,0,80,13,3,4,1,0,0,,,33,34,40,0,0,,5,3,,42.88472,-78.86491,184371.3002000004,4755263.5033
30400,530046,53,WILLIAM ST,MICHIGAN AVE,PINE ST,16,30,64' W of Milnor St          ,West                                               / West / West,1,2016,9,25,Westbound,,33,13,15,10,14,39,122,258,340,225,210,218,239,216,254,266,197,177,137,108,80,66,52,42,3331,1.074,1,3101,340,9,10,2936,227,20,41,40,0,2,2,0,0,0,0,,3278,10,3,3,0,0,90,7,1,2,1,0,0,,,30,32,39,2,1,,5,3,,42.88472,-78.86491,184371.3002000004,4755263.5033
30401,530046,53,WILLIAM ST,MICHIGAN AVE,PINE ST,16,30,64' W of Milnor St          ,,1,2016,9,25,Combined Total,Y,60,32,24,19,20,54,156,352,480,364,350,376,417,390,432,496,467,441,249,203,168,127,95,84,5856,1.074,1,5452,496,16,16,4955,544,91,94,59,23,5,7,0,0,0,0,,5794,14,5,5,0,0,86,9,2,3,1,0,0,,,31,33,40,1,0,,5,3,,42.88472,-78.86491,184371.3002000004,4755263.5033
30402,530225,53,CLINTON ST,JEFFERSON AVE,FILLMORE AVE,16,30,55' W of Monroe St          ,East                                              ,1,2016,9,25,Eastbound,,15,8,11,6,3,21,30,62,78,74,77,92,98,96,128,176,237,220,81,67,61,45,38,24,1748,1.074,1,1628,237,17,1,1429,195,77,33,1,0,0,0,0,0,0,0,,1736,18,6,6,0,0,82,11,4,2,1,0,0,,,29,32,38,0,0,,5,3,,42.88158,-78.85204,185406.46999999974,4754866.513699999
30403,530225,53,CLINTON ST,JEFFERSON AVE,FILLMORE AVE,16,30,55' W of Monroe St          ,West                                              ,1,2016,9,25,Westbound,,13,6,6,2,5,15,46,148,210,86,76,77,86,83,83,102,91,75,61,48,44,34,22,20,1439,1.074,1,1340,237,17,3,1113,222,47,36,1,0,0,0,0,0,0,0,,1422,22,6,6,0,0,78,16,3,3,1,1,0,,,32,33,39,0,0,,5,3,,42.88158,-78.85204,185406.46999999974,4754866.513699999
30404,530225,53,CLINTON ST,JEFFERSON AVE,FILLMORE AVE,16,30,55' W of Monroe St          ,,1,2016,9,25,Combined Total,Y,28,14,17,8,8,36,76,210,288,160,153,169,184,179,211,278,328,295,142,115,105,79,60,44,3187,1.074,1,2968,328,17,4,2542,417,124,69,2,0,0,0,0,0,0,0,,3158,19,6,6,0,0,80,13,4,2,1,0,0,,,30,33,38,0,0,,5,3,,42.88158,-78.85204,185406.46999999974,4754866.513699999
31014,530029,53,PINE ST,PINE ST,CLINTON ST,16,30,75' S (E) of William St     ,One Lane EB - 30 MPH                              ,1,2016,9,25,Eastbound,,5,4,2,1,1,3,18,39,67,40,36,40,51,42,52,72,71,67,43,42,28,18,14,14,770,1.074,1,717,72,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88462,-78.86356,184481.05030000024,4755247.328400001
31015,530029,53,PINE ST,PINE ST,CLINTON ST,16,30,75' S (E) of William St     ,One Lane WB - 30 MPH                              ,1,2016,9,25,Westbound,,8,5,3,2,4,9,22,63,57,72,58,58,67,56,71,96,82,70,50,50,33,21,17,11,985,1.074,1,917,96,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88462,-78.86356,184481.05030000024,4755247.328400001
31016,530029,53,PINE ST,PINE ST,CLINTON ST,16,30,75' S (E) of William St     ,,1,2016,9,25,Combined Total,Y,13,9,5,3,5,12,40,102,124,112,94,98,118,98,123,168,153,137,93,92,61,39,31,25,1755,1.074,1,1634,168,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88462,-78.86356,184481.05030000024,4755247.328400001
31017,530196,53,SWAN ST,ELM ST - RT 954D NB,ELLICOTT ST,14,30,75' E (S) of Ellicott St    ,Two Lanes NB - 30 MPH                             ,2,2016,9,25,Northbound,,16,10,4,6,14,41,175,518,745,494,297,264,315,277,245,252,258,278,163,155,106,72,45,41,4791,1.074,0.981,4461,745,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88136,-78.87312,183683.55989999976,4754921.1864
31018,530196,53,SWAN ST,ELM ST - RT 954D NB,ELLICOTT ST,14,30,75' E (S) of Ellicott St    ,Two Lanes SB - 30 MPH                             ,2,2016,9,25,Southbound,,11,5,2,1,1,5,5,33,32,47,66,75,96,86,101,127,222,201,71,57,55,27,26,24,1376,1.074,0.981,1281,745,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88136,-78.87312,183683.55989999976,4754921.1864
31019,530196,53,SWAN ST,ELM ST - RT 954D NB,ELLICOTT ST,14,30,75' E (S) of Ellicott St    ,,2,2016,9,25,Combined Total,Y,27,15,6,7,15,46,180,551,777,541,363,339,411,363,346,379,480,479,234,212,161,99,71,65,6167,1.074,0.981,5742,777,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88136,-78.87312,183683.55989999976,4754921.1864
33230,536046,53,Exit N8 over 95,INT 190 SB,RT 951,11,30,750' N of NY 266            ,NB One Lane Ramp - 30 MPH                         ,2,2016,8,8,Southbound,,45,27,20,18,36,89,331,781,864,461,320,303,331,349,307,295,290,280,266,209,163,154,114,73,6126,1.088,0.887,5631,864,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89161,-78.88671,182626.1793999998,4756110.833000001
33231,536046,53,Exit N8 over 95,INT 190 SB,RT 951,11,30,750' N of NY 266            ,,2,2016,8,8,Combined Total,Y,45,27,20,18,36,89,331,781,864,461,320,303,331,349,307,295,290,280,266,209,163,154,114,73,6126,1.088,0.887,5631,864,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89161,-78.88671,182626.1793999998,4756110.833000001
34930,534376,53,GENESEE ST,WALDEN AVE,BAILEY AVE,16,30,100' W of Goodyear Ave      ,Two Lanes EB - 30 MPH                             ,2,2016,11,28,Eastbound,,105,49,38,26,32,47,142,298,418,370,348,400,454,474,546,663,751,823,461,367,306,274,219,178,7789,1.017,0.987,7659,823,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90905,-78.82265,187945.75549999997,4757807.889799999
34931,534376,53,GENESEE ST,WALDEN AVE,BAILEY AVE,16,30,100' W of Goodyear Ave      ,Two Lanes WB - 30 MPH                             ,2,2016,11,28,Westbound,,93,61,38,21,24,69,242,462,645,454,349,395,428,440,553,588,566,499,440,322,305,230,226,171,7621,1.017,0.987,7494,823,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90905,-78.82265,187945.75549999997,4757807.889799999
34932,534376,53,GENESEE ST,WALDEN AVE,BAILEY AVE,16,30,100' W of Goodyear Ave      ,,2,2016,11,28,Combined Total,Y,198,110,76,47,56,116,384,760,1063,824,697,795,882,914,1099,1251,1317,1322,901,689,611,504,445,349,15410,1.017,0.987,15153,1322,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90905,-78.82265,187945.75549999997,4757807.889799999
35304,530151,53,,BEST ST,E UTICA ST,12,30,300' N of W. Parade Ave (ove,Three Lanes EB - 55 MPH                            / Three Lanes EB - 55 MPH / Three Lanes EB - 55 MPH,2,2016,11,1,Eastbound,,418,263,194,147,165,265,761,1812,2324,1914,1744,1990,2174,2156,2583,3504,4398,4970,2878,1956,1624,1162,930,782,41114,1.017,0.973,40427,4970,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90598,-78.84446,186149.5449000001,4757548.1555
35305,530151,53,,BEST ST,E UTICA ST,12,30,300' N of W. Parade Ave (ove,Three Lanes WB - 55 MPH                            / Three Lanes WB - 55 MPH / Three Lanes WB - 55 MPH,2,2016,11,1,Westbound,,391,224,159,124,141,419,1644,3890,5487,3741,2329,2107,2134,2074,2250,2610,2629,2699,2195,1677,1163,948,792,627,42454,1.017,0.973,41744,5487,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90598,-78.84446,186149.5449000001,4757548.1555
35306,530151,53,,BEST ST,E UTICA ST,12,30,300' N of W. Parade Ave (ove,,2,2016,11,1,Combined Total,Y,809,487,353,271,306,684,2405,5702,7811,5655,4073,4097,4308,4230,4833,6114,7027,7669,5073,3633,2787,2110,1722,1409,83568,1.017,0.973,82171,7811,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90598,-78.84446,186149.5449000001,4757548.1555
35390,530150,53,KENSINGTON EXPY,ACC JEFFERSON AVE,BEST ST,12,30,221ft E of Jefferson St     ,East                                               / East / East,1,2016,11,28,Eastbound,,244,132,76,66,104,266,720,1648,1464,1250,1240,1434,1568,1542,1948,2658,3811,3565,1651,1102,899,656,519,403,28966,1.017,1,28482,3811,17,8,26328,2001,260,288,0,0,0,78,0,0,0,0,,28963,9,2,2,0,0,91,7,1,1,1,0,0,,,,,,,,,5,3,,42.89769,-78.85319,185394.5586000001,4756660.072899999
35391,530150,53,KENSINGTON EXPY,ACC JEFFERSON AVE,BEST ST,12,30,221ft e of Jefferson St     ,West                                               / West / West,1,2016,11,28,Westbound,,175,114,64,68,110,493,1778,4064,4562,2520,1668,1608,1631,1606,1706,1858,1755,1566,1170,841,634,522,511,350,31374,1.017,1,30850,4562,9,11,28661,2023,260,319,0,0,0,96,0,0,0,0,,31370,9,2,2,0,0,91,6,1,1,1,0,0,,,,,,,,,5,3,,42.89769,-78.85319,185394.5586000001,4756660.072899999
35392,530150,53,KENSINGTON EXPY,ACC JEFFERSON AVE,BEST ST,12,30,221ft e of Jefferson St     ,,1,2016,11,28,Combined Total,Y,419,246,140,134,214,759,2498,5712,6026,3770,2908,3042,3199,3148,3654,4516,5566,5131,2821,1943,1533,1178,1030,753,60340,1.017,1,59332,6026,9,19,54989,4024,520,607,0,0,0,174,0,0,0,0,,60333,9,2,2,0,0,91,7,1,1,1,0,0,,,,,,,,,5,3,,42.89769,-78.85319,185394.5586000001,4756660.072899999
35393,530266,53,Niagara Thruway,INTER 8 (951L) ACC TO RT 266,PORTER AVE OVER,11,30,640ft N of Inter 8          ,North                                              / North / North,1,2016,11,28,Northbound,,430,234,210,215,298,865,2262,3684,2997,2232,1958,2124,2289,2250,3012,3856,4366,3768,2345,1596,1258,1111,934,732,45026,1.017,1,44273,4366,17,15,35246,5274,335,1250,0,0,0,2907,0,0,0,0,,45027,22,10,4,6,0,78,12,1,3,1,0,0,,,,,,,,,5,3,,42.89397,-78.89345,182087.89599999972,4756398.421599999
35394,530266,53,Niagara Thruway,INTER 8 (951L) ACC TO RT 266,PORTER AVE OVER,11,30,640ft N of Inter 8          ,South                                              / South / South,1,2016,11,28,Southbound,,394,207,190,191,312,941,2167,4334,4092,2358,1939,2066,2092,2188,2720,3818,3829,3229,2054,1489,1174,938,758,747,44227,1.017,1,43488,4366,17,11,35358,4173,296,1296,0,0,0,3091,0,0,0,0,,44225,20,11,4,7,0,80,9,1,3,1,0,0,,,,,,,,,5,3,,42.89397,-78.89345,182087.89599999972,4756398.421599999
35395,530266,53,Niagara Thruway,INTER 8 (951L) ACC TO RT 266,PORTER AVE OVER,11,30,640ft N of Inter 8          ,,1,2016,11,28,Combined Total,Y,824,441,400,406,610,1806,4429,8018,7089,4590,3897,4190,4381,4438,5732,7674,8195,6997,4399,3085,2432,2049,1692,1479,89253,1.017,1,87761,8195,17,26,70604,9447,631,2546,0,0,0,5998,0,0,0,0,,89252,21,10,4,7,0,79,11,1,3,1,0,0,,,,,,,,,5,3,,42.89397,-78.89345,182087.89599999972,4756398.421599999
35405,536465,53,EAST UTICA ST,HUMBOLDT PKWY SB,HUMBOLDT PKWY NB,16,30,67' W of NB Humbolt Pkwy    ,East                                              ,1,2016,11,28,Eastbound,,42,31,20,12,10,24,62,112,122,151,139,150,166,164,204,214,213,200,156,132,119,99,78,62,2682,1.017,1,2637,214,16,0,2303,259,55,33,0,1,0,0,0,0,0,0,,2651,13,3,3,0,0,87,10,2,1,1,0,0,,,15,13,23,0,0,,5,3,,42.91094,-78.84339,186262.1029000003,4758095.0415
35406,536465,53,EAST UTICA ST,HUMBOLDT PKWY SB,HUMBOLDT PKWY NB,16,30,67' W of NB Humbolt Pkwy    ,West                                              ,1,2016,11,28,Westbound,,31,25,12,9,9,19,54,112,155,131,101,114,124,131,151,157,159,139,120,88,84,61,61,47,2094,1.017,1,2059,214,16,0,1785,236,43,19,0,0,0,0,0,0,0,0,,2083,14,3,3,0,0,86,11,2,1,1,0,0,,,15,13,23,0,0,,5,3,,42.91094,-78.84339,186262.1029000003,4758095.0415
35407,536465,53,EAST UTICA ST,HUMBOLDT PKWY SB,HUMBOLDT PKWY NB,16,30,67' W of NB Humbolt Pkwy    ,,1,2016,11,28,Combined Total,Y,73,56,32,21,19,43,116,224,277,282,240,264,290,295,355,371,372,339,276,220,203,160,139,109,4776,1.017,1,4696,372,17,0,4088,495,98,52,0,1,0,0,0,0,0,0,,4734,14,3,3,0,0,86,10,2,1,1,0,0,,,15,13,23,0,0,,5,3,,42.91094,-78.84339,186262.1029000003,4758095.0415
